term,docid,tf_in_doc,tf_idf,idf
berlin,8,3,0.0016302396269995579,3.1354942159291497
berlin,10,6,0.0030654986631212158,3.1354942159291497
germani,1,1,0.0003213401244032301,3.1780538303479458
germani,8,1,0.0005507892253635955,3.1780538303479458
germani,10,2,0.0010357027310894397,3.1780538303479458
germani,17,1,0.001189836701740152,3.1780538303479458
correspond,1,5,0.001852154522815797,3.6635616461296463
correspond,2,1,0.0033734453463440577,3.6635616461296463
correspond,3,3,0.0007812542606190602,3.6635616461296463
correspond,4,1,0.0008630298341883737,3.6635616461296463
correspond,5,1,0.0008630298341883737,3.6635616461296463
correspond,6,3,0.001489252701678718,3.6635616461296463
correspond,7,4,0.001509657626920633,3.6635616461296463
correspond,8,2,0.0012698653886064632,3.6635616461296463
correspond,9,1,0.0010425616522850446,3.6635616461296463
correspond,11,2,0.0012224096250015503,3.6635616461296463
correspond,12,7,0.002223806063380812,3.6635616461296463
correspond,13,1,0.0017280951160988899,3.6635616461296463
correspond,14,4,0.004907651233931208,3.6635616461296463
correspond,15,1,0.0009949922993290727,3.6635616461296463
correspond,16,15,0.007295993719057979,3.6635616461296463
correspond,17,1,0.0013716067563195981,3.6635616461296463
correspond,18,6,0.0008456649819866071,3.6635616461296463
correspond,19,1,0.0007900715217014549,3.6635616461296463
correspond,20,2,0.003090309275520579,3.6635616461296463
ofcomput,1,1,0.000307838466908334,3.044522437723423
ofbozenbolzano,1,1,0.000307838466908334,3.044522437723423
dominikanerplatz,1,1,0.000307838466908334,3.044522437723423
italyemail,1,1,0.000307838466908334,3.044522437723423
robertoconfalonieriunibzitabstract,1,1,0.000307838466908334,3.044522437723423
ai,1,34,0.011576143399346827,3.367295829986474
ai,10,60,0.032921256281438556,3.367295829986474
ai,11,1,0.0005617777494138262,3.367295829986474
ai,12,2,0.0005839916458526663,3.367295829986474
ai,14,1,0.0011276945177449678,3.367295829986474
ai,16,1,0.0004470652987236423,3.367295829986474
ai,17,62,0.07816261379976092,3.367295829986474
ai,18,165,0.02137513222589806,3.367295829986474
ai,19,56,0.04066606997611442,3.367295829986474
been,1,25,0.0093247711175782,3.6888794541139363
been,2,3,0.010190274735121371,3.6888794541139363
been,3,60,0.01573306562744073,3.6888794541139363
been,4,1,0.0008689939821234243,3.6888794541139363
been,5,1,0.0008689939821234243,3.6888794541139363
been,6,20,0.00999696329028167,3.6888794541139363
been,7,33,0.012540746058077664,3.6888794541139363
been,8,3,0.0019179615879275232,3.6888794541139363
been,9,1,0.0010497664923488721,3.6888794541139363
been,10,14,0.008415237470685205,3.6888794541139363
been,11,8,0.004923429368186768,3.6888794541139363
been,12,9,0.0028789381795894403,3.6888794541139363
been,13,6,0.01044022487013378,3.6888794541139363
been,14,9,0.011118524811461965,3.6888794541139363
been,15,8,0.00801494721154576,3.6888794541139363
been,16,7,0.0034283266302174127,3.6888794541139363
been,17,3,0.0041432565939130694,3.6888794541139363
been,18,60,0.008515091264834232,3.6888794541139363
been,19,2,0.001591062951957704,3.6888794541139363
been,20,5,0.007779163758148326,3.6888794541139363
reviv,1,1,0.000307838466908334,3.044522437723423
topic,1,5,0.0016662471516705405,3.295836866004329
topic,3,10,0.002342789924654769,3.295836866004329
topic,6,1,0.00044659036124719906,3.295836866004329
topic,7,2,0.0006790639468433767,3.295836866004329
topic,10,1,0.0005370436477113133,3.295836866004329
topic,17,2,0.002467867365035065,3.295836866004329
topic,18,3,0.00038039128219185885,3.295836866004329
ofact,1,1,0.000307838466908334,3.044522437723423
by,1,113,0.04214796545145347,3.6888794541139363
by,2,4,0.013587032980161829,3.6888794541139363
by,3,106,0.02779508260847862,3.6888794541139363
by,4,87,0.07560247644473791,3.6888794541139363
by,5,87,0.07560247644473791,3.6888794541139363
by,6,36,0.017994533922507005,3.6888794541139363
by,7,86,0.03268194427256604,3.6888794541139363
by,8,40,0.025572821172366974,3.6888794541139363
by,9,14,0.014696730892884207,3.6888794541139363
by,10,40,0.024043535630529158,3.6888794541139363
by,11,25,0.01538571677558365,3.6888794541139363
by,12,55,0.017593511097491025,3.6888794541139363
by,13,18,0.03132067461040135,3.6888794541139363
by,14,23,0.02841400785151391,3.6888794541139363
by,15,28,0.028052315240410162,3.6888794541139363
by,16,47,0.023018764517174058,3.6888794541139363
by,17,22,0.030383881688695845,3.6888794541139363
by,18,263,0.03732448337752338,3.6888794541139363
by,19,24,0.019092755423492445,3.6888794541139363
by,20,26,0.04045165154237129,3.6888794541139363
need,1,11,0.004045849115974746,3.6375861597263857
need,2,2,0.006699053701153565,3.6375861597263857
need,3,9,0.002327144969969965,3.6375861597263857
need,6,4,0.001971591414485846,3.6375861597263857
need,7,5,0.001873692263174197,3.6375861597263857
need,8,21,0.013239048414948718,3.6375861597263857
need,9,6,0.006211017916436629,3.6375861597263857
need,10,6,0.003556382101736731,3.6375861597263857
need,11,3,0.0018206136935567496,3.6375861597263857
need,12,2,0.0006308682205560849,3.6375861597263857
need,13,2,0.0034316850563456468,3.6375861597263857
need,14,2,0.0024364274345119795,3.6375861597263857
need,15,3,0.0029638127319878207,3.6375861597263857
need,16,8,0.0038636071797412486,3.6375861597263857
need,17,5,0.006809408760251564,3.6375861597263857
need,18,48,0.006717352197394165,3.6375861597263857
need,19,2,0.001568939469366567,3.6375861597263857
need,20,3,0.004602597418464427,3.6375861597263857
convey,1,3,0.0009376266289256773,3.091042453358316
convey,18,8,0.0009513461172956769,3.091042453358316
safeti,1,1,0.0003170368266864661,3.1354942159291497
safeti,10,2,0.0010218328877070718,3.1354942159291497
safeti,18,8,0.0009650272660883006,3.1354942159291497
trust,1,9,0.002892061119629071,3.1780538303479458
trust,10,11,0.005696365020991918,3.1780538303479458
trust,17,1,0.001189836701740152,3.1780538303479458
trust,18,12,0.001467189087991973,3.1780538303479458
user,1,87,0.030757953270736476,3.4965075614664802
user,3,1,0.0002485433296464657,3.4965075614664802
user,6,2,0.000947563024787664,3.4965075614664802
user,7,1,0.00036020475548227877,3.4965075614664802
user,8,2,0.001211961026504846,3.4965075614664802
user,9,19,0.018905419370478977,3.4965075614664802
user,10,3,0.001709226443604276,3.4965075614664802
user,12,3,0.0009096013427332155,3.4965075614664802
user,13,1,0.0016492960195596605,3.4965075614664802
user,15,1,0.0009496218254933406,3.4965075614664802
user,17,7,0.009163441755996017,3.4965075614664802
user,18,51,0.006860381088554245,3.4965075614664802
user,19,3,0.00226213557998694,3.4965075614664802
howand,1,1,0.000307838466908334,3.044522437723423
whyof,1,1,0.000307838466908334,3.044522437723423
autom,1,4,0.00137561067003525,3.4011973816621555
autom,3,2,0.00048353673324739196,3.4011973816621555
autom,4,2,0.0016024487074968931,3.4011973816621555
autom,5,2,0.0016024487074968931,3.4011973816621555
autom,6,6,0.0027652011233025653,3.4011973816621555
autom,7,3,0.0010511581482421414,3.4011973816621555
autom,9,1,0.0009678990841383482,3.4011973816621555
autom,11,1,0.0005674336639409669,3.4011973816621555
autom,18,6,0.0007851030773659421,3.4011973816621555
autom,19,2,0.0014669818337986436,3.4011973816621555
decisionmak,1,7,0.002306033950065761,3.258096538021482
decisionmak,6,1,0.0004414764956668675,3.258096538021482
decisionmak,10,2,0.0010617880195605287,3.258096538021482
decisionmak,16,1,0.00043256725146328755,3.258096538021482
decisionmak,17,1,0.00121980402022519,3.258096538021482
decisionmak,18,4,0.0005013806083209298,3.258096538021482
differ,1,35,0.012681816263494827,3.58351893845611
differ,2,1,0.0032997411956317774,3.58351893845611
differ,3,24,0.006113481271179033,3.58351893845611
differ,4,3,0.002532522217990184,3.58351893845611
differ,5,3,0.002532522217990184,3.58351893845611
differ,6,39,0.018937295203223344,3.58351893845611
differ,7,14,0.005168359445594472,3.58351893845611
differ,9,21,0.02141545182344289,3.58351893845611
differ,11,14,0.008369914103834758,3.58351893845611
differ,12,49,0.015226537286190547,3.58351893845611
differ,13,13,0.021974408584872374,3.58351893845611
differ,15,12,0.011679040538151364,3.58351893845611
differ,16,27,0.01284585917927708,3.58351893845611
differ,18,89,0.012269964433601115,3.58351893845611
differ,19,5,0.003864048887703375,3.58351893845611
differ,20,5,0.007556977938540932,3.58351893845611
applic,1,30,0.011112927136894782,3.6635616461296463
applic,3,20,0.005208361737460402,3.6635616461296463
applic,4,38,0.0327951336991582,3.6635616461296463
applic,5,38,0.0327951336991582,3.6635616461296463
applic,6,24,0.011914021613429745,3.6635616461296463
applic,7,32,0.012077261015365064,3.6635616461296463
applic,8,3,0.0019047980829096948,3.6635616461296463
applic,9,5,0.005212808261425222,3.6635616461296463
applic,10,10,0.0059696295358149685,3.6635616461296463
applic,11,18,0.011001686625013952,3.6635616461296463
applic,12,12,0.003812238965795678,3.6635616461296463
applic,13,4,0.006912380464395559,3.6635616461296463
applic,14,2,0.002453825616965604,3.6635616461296463
applic,15,4,0.003979969197316291,3.6635616461296463
applic,16,7,0.003404797068893723,3.6635616461296463
applic,17,1,0.0013716067563195981,3.6635616461296463
applic,18,52,0.007329096510550594,3.6635616461296463
applic,19,9,0.007110643695313094,3.6635616461296463
applic,20,4,0.006180618551041158,3.6635616461296463
such,1,29,0.010816734496390713,3.6888794541139363
such,2,4,0.013587032980161829,3.6888794541139363
such,3,19,0.004982137448689564,3.6888794541139363
such,4,6,0.005213963892740546,3.6888794541139363
such,5,6,0.005213963892740546,3.6888794541139363
such,6,12,0.005998177974169002,3.6888794541139363
such,7,21,0.00798047476423124,3.6888794541139363
such,8,5,0.0031966026465458717,3.6888794541139363
such,9,9,0.00944789843113985,3.6888794541139363
such,10,32,0.01923482850442333,3.6888794541139363
such,11,15,0.009231430065350191,3.6888794541139363
such,12,27,0.008636814538768321,3.6888794541139363
such,13,2,0.0034800749567112607,3.6888794541139363
such,14,5,0.00617695822858998,3.6888794541139363
such,15,4,0.00400747360577288,3.6888794541139363
such,16,16,0.007836175154782658,3.6888794541139363
such,17,6,0.008286513187826139,3.6888794541139363
such,18,65,0.009224682203570417,3.6888794541139363
such,19,20,0.015910629519577037,3.6888794541139363
such,20,5,0.007779163758148326,3.6888794541139363
autonom,1,4,0.0012853604976129204,3.1780538303479458
autonom,7,1,0.00032739814879447263,3.1780538303479458
autonom,10,4,0.0020714054621788795,3.1780538303479458
autonom,18,7,0.0008558603013286507,3.1780538303479458
drive,1,2,0.0006509354549784026,3.2188758248682006
drive,8,1,0.0005578640944312307,3.2188758248682006
drive,10,5,0.0026225157445561352,3.2188758248682006
drive,18,2,0.0002476725137435618,3.2188758248682006
drive,19,1,0.0006941720562579686,3.2188758248682006
medic,1,5,0.0016662471516705405,3.295836866004329
medic,2,2,0.006069681152862485,3.295836866004329
medic,10,8,0.004296349181690506,3.295836866004329
medic,17,3,0.003701801047552597,3.295836866004329
medic,18,8,0.0010143767525116238,3.295836866004329
medic,19,18,0.01279384593230061,3.295836866004329
medic,20,8,0.011120495541136496,3.295836866004329
diagnosi,1,6,0.002063416005052875,3.4011973816621555
diagnosi,2,28,0.08769201352351783,3.4011973816621555
diagnosi,7,2,0.0007007720988280943,3.4011973816621555
diagnosi,10,1,0.0005542117291285898,3.4011973816621555
diagnosi,12,1,0.00029493560368211544,3.4011973816621555
diagnosi,16,2,0.0009031326026718415,3.4011973816621555
diagnosi,17,3,0.0038201393279619867,3.4011973816621555
diagnosi,18,2,0.0002617010257886474,3.4011973816621555
diagnosi,19,22,0.01613680017178508,3.4011973816621555
diagnosi,20,5,0.007172495532817704,3.4011973816621555
or,1,59,0.022006459837484556,3.6888794541139363
or,2,2,0.0067935164900809145,3.6888794541139363
or,3,27,0.007079879532348328,3.6888794541139363
or,4,7,0.00608295787486397,3.6888794541139363
or,5,7,0.00608295787486397,3.6888794541139363
or,6,12,0.005998177974169002,3.6888794541139363
or,7,46,0.017481039959744624,3.6888794541139363
or,8,31,0.019818936408584408,3.6888794541139363
or,9,13,0.013646964400535335,3.6888794541139363
or,10,44,0.026447889193582073,3.6888794541139363
or,11,9,0.005538858039210114,3.6888794541139363
or,12,41,0.013115162818129673,3.6888794541139363
or,13,4,0.006960149913422521,3.6888794541139363
or,14,4,0.004941566582871984,3.6888794541139363
or,15,19,0.019035499627421182,3.6888794541139363
or,16,16,0.007836175154782658,3.6888794541139363
or,17,3,0.0041432565939130694,3.6888794541139363
or,18,105,0.014901409713459907,3.6888794541139363
or,19,25,0.019888286899471298,3.6888794541139363
or,20,11,0.017114160267926316,3.6888794541139363
bank,1,2,0.0006426802488064602,3.1780538303479458
bank,3,2,0.00045181316894340995,3.1780538303479458
bank,10,1,0.0005178513655447199,3.1780538303479458
bank,18,2,0.00024453151466532884,3.1780538303479458
financ,1,1,0.0003125422096418924,3.091042453358316
financ,3,6,0.001318329166914266,3.091042453358316
while,1,16,0.00592689447301055,3.6635616461296463
while,2,1,0.0033734453463440577,3.6635616461296463
while,3,5,0.0013020904343651004,3.6635616461296463
while,4,2,0.0017260596683767475,3.6635616461296463
while,5,2,0.0017260596683767475,3.6635616461296463
while,6,8,0.003971340537809915,3.6635616461296463
while,7,1,0.00037741440673015825,3.6635616461296463
while,8,14,0.008889057720245242,3.6635616461296463
while,9,4,0.004170246609140178,3.6635616461296463
while,10,3,0.001790888860744491,3.6635616461296463
while,11,4,0.0024448192500031007,3.6635616461296463
while,12,22,0.006989104770625409,3.6635616461296463
while,13,4,0.006912380464395559,3.6635616461296463
while,15,1,0.0009949922993290727,3.6635616461296463
while,16,10,0.004863995812705319,3.6635616461296463
while,17,2,0.0027432135126391963,3.6635616461296463
while,18,24,0.0033826599279464286,3.6635616461296463
while,19,1,0.0007900715217014549,3.6635616461296463
while,20,1,0.0015451546377602894,3.6635616461296463
recent,1,15,0.005556463568447391,3.6635616461296463
recent,2,4,0.01349378138537623,3.6635616461296463
recent,3,15,0.003906271303095301,3.6635616461296463
recent,4,4,0.003452119336753495,3.6635616461296463
recent,5,4,0.003452119336753495,3.6635616461296463
recent,6,11,0.005460593239488633,3.6635616461296463
recent,7,8,0.003019315253841266,3.6635616461296463
recent,8,2,0.0012698653886064632,3.6635616461296463
recent,9,3,0.0031276849568551337,3.6635616461296463
recent,10,17,0.010148370210885447,3.6635616461296463
recent,11,10,0.006112048125007752,3.6635616461296463
recent,12,13,0.004129925546278651,3.6635616461296463
recent,13,1,0.0017280951160988899,3.6635616461296463
recent,14,4,0.004907651233931208,3.6635616461296463
recent,16,1,0.00048639958127053186,3.6635616461296463
recent,17,6,0.008229640537917587,3.6635616461296463
recent,18,26,0.003664548255275297,3.6635616461296463
recent,19,2,0.0015801430434029097,3.6635616461296463
recent,20,1,0.0015451546377602894,3.6635616461296463
receiv,1,3,0.0010317080025264375,3.4011973816621555
receiv,2,2,0.006263715251679845,3.4011973816621555
receiv,3,6,0.001450610199742176,3.4011973816621555
receiv,6,2,0.0009217337077675218,3.4011973816621555
receiv,10,2,0.0011084234582571797,3.4011973816621555
receiv,12,2,0.0005898712073642309,3.4011973816621555
receiv,16,7,0.0031609641093514455,3.4011973816621555
receiv,17,1,0.001273379775987329,3.4011973816621555
receiv,18,5,0.0006542525644716185,3.4011973816621555
receiv,19,3,0.002200472750697966,3.4011973816621555
signific,1,1,0.00032943342143796587,3.258096538021482
signific,3,1,0.00023159628504559865,3.258096538021482
signific,12,3,0.0008475797445425293,3.258096538021482
signific,13,2,0.0030736759792655494,3.258096538021482
signific,15,3,0.002654614235215765,3.258096538021482
signific,19,3,0.0021078907944930875,3.258096538021482
attent,1,4,0.001414158771068344,3.4965075614664802
attent,3,9,0.002236889966818192,3.4965075614664802
attent,4,2,0.0016473533858499317,3.4965075614664802
attent,5,2,0.0016473533858499317,3.4965075614664802
attent,6,2,0.000947563024787664,3.4965075614664802
attent,7,6,0.0021612285328936726,3.4965075614664802
attent,9,4,0.00398008828852189,3.4965075614664802
attent,10,3,0.001709226443604276,3.4965075614664802
attent,11,41,0.023916718388409357,3.4965075614664802
attent,12,4,0.001212801790310954,3.4965075614664802
attent,16,1,0.00046422033476719064,3.4965075614664802
attent,17,2,0.002618126215998862,3.4965075614664802
attent,18,25,0.0033629319061540416,3.4965075614664802
ori,1,1,0.0003213401244032301,3.1780538303479458
ori,7,1,0.00032739814879447263,3.1780538303479458
ori,8,1,0.0005507892253635955,3.1780538303479458
ori,11,8,0.004241646753884479,3.1780538303479458
gin,1,1,0.000307838466908334,3.044522437723423
thi,1,65,0.024244404905703322,3.6888794541139363
thi,2,3,0.010190274735121371,3.6888794541139363
thi,3,73,0.01914189651338622,3.6888794541139363
thi,4,9,0.007820945839110818,3.6888794541139363
thi,5,9,0.007820945839110818,3.6888794541139363
thi,6,50,0.024992408225704178,3.6888794541139363
thi,7,63,0.023941424292693723,3.6888794541139363
thi,8,51,0.03260534699476789,3.6888794541139363
thi,9,14,0.014696730892884207,3.6888794541139363
thi,10,35,0.021038093676713013,3.6888794541139363
thi,11,9,0.005538858039210114,3.6888794541139363
thi,12,42,0.013435044838084055,3.6888794541139363
thi,13,17,0.029580637132045715,3.6888794541139363
thi,14,10,0.01235391645717996,3.6888794541139363
thi,15,34,0.03406352564906948,3.6888794541139363
thi,16,45,0.022039242622826225,3.6888794541139363
thi,17,16,0.022097368500869706,3.6888794541139363
thi,18,245,0.03476995599807311,3.6888794541139363
thi,19,16,0.012728503615661631,3.6888794541139363
thi,20,5,0.007779163758148326,3.6888794541139363
line,1,15,0.0051585400126321875,3.4011973816621555
line,3,5,0.00120884183311848,3.4011973816621555
line,6,1,0.0004608668538837609,3.4011973816621555
line,7,3,0.0010511581482421414,3.4011973816621555
line,8,1,0.0005894622845168381,3.4011973816621555
line,9,1,0.0009678990841383482,3.4011973816621555
line,11,1,0.0005674336639409669,3.4011973816621555
line,13,1,0.0016043383875764883,3.4011973816621555
line,15,1,0.0009237363882841268,3.4011973816621555
line,18,5,0.0006542525644716185,3.4011973816621555
work,1,20,0.007408618091263188,3.6635616461296463
work,2,1,0.0033734453463440577,3.6635616461296463
work,3,29,0.007552124519317582,3.6635616461296463
work,4,4,0.003452119336753495,3.6635616461296463
work,5,4,0.003452119336753495,3.6635616461296463
work,6,15,0.007446263508393591,3.6635616461296463
work,7,28,0.010567603388444431,3.6635616461296463
work,8,4,0.0025397307772129264,3.6635616461296463
work,9,3,0.0031276849568551337,3.6635616461296463
work,10,13,0.00776051839655946,3.6635616461296463
work,11,20,0.012224096250015503,3.6635616461296463
work,12,15,0.004765298707244597,3.6635616461296463
work,13,1,0.0017280951160988899,3.6635616461296463
work,14,9,0.011042215276345217,3.6635616461296463
work,15,7,0.00696494609530351,3.6635616461296463
work,16,2,0.0009727991625410637,3.6635616461296463
work,17,8,0.010972854050556785,3.6635616461296463
work,18,40,0.00563776654657738,3.6635616461296463
work,19,2,0.0015801430434029097,3.6635616461296463
go,1,3,0.00104165435929782,3.4339872044851463
go,4,1,0.0008089486936360768,3.4339872044851463
go,5,1,0.0008089486936360768,3.4339872044851463
go,6,1,0.0004653099193069304,3.4339872044851463
go,7,2,0.0007075280116380234,3.4339872044851463
go,10,6,0.003357328210348848,3.4339872044851463
go,12,1,0.0002977789806178587,3.4339872044851463
go,14,1,0.0011500292044491448,3.4339872044851463
go,17,2,0.0025713120213291998,3.4339872044851463
go,18,3,0.0003963359986710052,3.4339872044851463
go,20,4,0.005793314558389112,3.4339872044851463
back,1,6,0.001976600528627795,3.258096538021482
back,3,2,0.0004631925700911973,3.258096538021482
back,6,6,0.002648858974001205,3.258096538021482
back,9,1,0.0009271760210647359,3.258096538021482
back,13,1,0.0015368379896327747,3.258096538021482
back,18,6,0.0007520709124813948,3.258096538021482
sever,1,4,0.0014919633788125122,3.6888794541139363
sever,2,1,0.0033967582450404573,3.6888794541139363
sever,3,19,0.004982137448689564,3.6888794541139363
sever,4,2,0.0017379879642468487,3.6888794541139363
sever,5,2,0.0017379879642468487,3.6888794541139363
sever,6,22,0.010996659619309837,3.6888794541139363
sever,7,9,0.003420203470384818,3.6888794541139363
sever,8,5,0.0031966026465458717,3.6888794541139363
sever,9,3,0.003149299477046616,3.6888794541139363
sever,10,6,0.0036065303445793743,3.6888794541139363
sever,11,4,0.002461714684093384,3.6888794541139363
sever,12,1,0.00031988201995438223,3.6888794541139363
sever,13,1,0.0017400374783556303,3.6888794541139363
sever,14,4,0.004941566582871984,3.6888794541139363
sever,15,1,0.00100186840144322,3.6888794541139363
sever,16,9,0.004407848524565245,3.6888794541139363
sever,17,1,0.0013810855313043566,3.6888794541139363
sever,18,21,0.002980281942691981,3.6888794541139363
sever,19,3,0.0023865944279365557,3.6888794541139363
sever,20,4,0.006223331006518661,3.6888794541139363
decad,1,1,0.00034047480586314196,3.367295829986474
decad,2,1,0.0031006407274276927,3.367295829986474
decad,3,2,0.00047871706425738894,3.367295829986474
decad,6,4,0.0018250925907785768,3.367295829986474
decad,7,2,0.000693787128873282,3.367295829986474
decad,12,4,0.0011679832917053327,3.367295829986474
decad,16,1,0.0004470652987236423,3.367295829986474
decad,18,2,0.0002590925118290674,3.367295829986474
decad,20,1,0.0014202006874679352,3.367295829986474
when,1,17,0.006340844359953177,3.6888794541139363
when,2,1,0.0033967582450404573,3.6888794541139363
when,3,27,0.007079879532348328,3.6888794541139363
when,4,5,0.004344969910617121,3.6888794541139363
when,5,5,0.004344969910617121,3.6888794541139363
when,6,7,0.0034989371515985845,3.6888794541139363
when,7,12,0.004560271293846423,3.6888794541139363
when,8,29,0.018540295349966054,3.6888794541139363
when,9,1,0.0010497664923488721,3.6888794541139363
when,10,6,0.0036065303445793743,3.6888794541139363
when,11,6,0.003692572026140076,3.6888794541139363
when,12,17,0.005437994339224498,3.6888794541139363
when,13,1,0.0017400374783556303,3.6888794541139363
when,14,4,0.004941566582871984,3.6888794541139363
when,15,16,0.01602989442309152,3.6888794541139363
when,16,9,0.004407848524565245,3.6888794541139363
when,17,4,0.0055243421252174265,3.6888794541139363
when,18,79,0.011211536832031738,3.6888794541139363
when,19,4,0.003182125903915408,3.6888794541139363
when,20,7,0.010890829261407655,3.6888794541139363
system,1,151,0.056321617550172336,3.6888794541139363
system,2,2,0.0067935164900809145,3.6888794541139363
system,3,14,0.0036710486464028367,3.6888794541139363
system,4,2,0.0017379879642468487,3.6888794541139363
system,5,2,0.0017379879642468487,3.6888794541139363
system,6,6,0.002999088987084501,3.6888794541139363
system,7,15,0.005700339117308029,3.6888794541139363
system,8,6,0.0038359231758550464,3.6888794541139363
system,9,11,0.011547431415837592,3.6888794541139363
system,10,35,0.021038093676713013,3.6888794541139363
system,11,1,0.000615428671023346,3.6888794541139363
system,12,1,0.00031988201995438223,3.6888794541139363
system,13,2,0.0034800749567112607,3.6888794541139363
system,14,3,0.0037061749371539877,3.6888794541139363
system,15,50,0.050093420072161006,3.6888794541139363
system,16,11,0.005387370418913078,3.6888794541139363
system,17,24,0.033146052751304556,3.6888794541139363
system,18,134,0.019017037158129784,3.6888794541139363
system,19,6,0.004773188855873111,3.6888794541139363
system,20,2,0.0031116655032593305,3.6888794541139363
weremainli,1,1,0.000307838466908334,3.044522437723423
develop,1,17,0.00629732537757371,3.6635616461296463
develop,3,28,0.007291706432444561,3.6635616461296463
develop,4,3,0.0025890895025651207,3.6635616461296463
develop,5,3,0.0025890895025651207,3.6635616461296463
develop,6,4,0.0019856702689049575,3.6635616461296463
develop,7,7,0.002641900847111108,3.6635616461296463
develop,8,4,0.0025397307772129264,3.6635616461296463
develop,9,5,0.005212808261425222,3.6635616461296463
develop,10,6,0.003581777721488982,3.6635616461296463
develop,11,6,0.003667228875004651,3.6635616461296463
develop,12,6,0.001906119482897839,3.6635616461296463
develop,13,1,0.0017280951160988899,3.6635616461296463
develop,14,2,0.002453825616965604,3.6635616461296463
develop,15,2,0.0019899845986581454,3.6635616461296463
develop,16,2,0.0009727991625410637,3.6635616461296463
develop,17,11,0.01508767431951558,3.6635616461296463
develop,18,27,0.0038054924189397316,3.6635616461296463
develop,19,16,0.012641144347223278,3.6635616461296463
develop,20,4,0.006180618551041158,3.6635616461296463
knowledgebas,1,8,0.0025003376771351392,3.091042453358316
knowledgebas,18,2,0.00023783652932391923,3.091042453358316
expert,1,34,0.011692690695299624,3.4011973816621555
expert,3,3,0.000725305099871088,3.4011973816621555
expert,6,1,0.0004608668538837609,3.4011973816621555
expert,7,3,0.0010511581482421414,3.4011973816621555
expert,10,4,0.0022168469165143594,3.4011973816621555
expert,12,1,0.00029493560368211544,3.4011973816621555
expert,16,2,0.0009031326026718415,3.4011973816621555
expert,17,6,0.0076402786559239735,3.4011973816621555
expert,18,14,0.0018319071805205313,3.4011973816621555
expert,19,2,0.0014669818337986436,3.4011973816621555
sinc,1,9,0.003235402684874087,3.5553480614894135
sinc,3,6,0.0015163554427734206,3.5553480614894135
sinc,6,11,0.005299299278642758,3.5553480614894135
sinc,7,3,0.0010987992360634842,3.5553480614894135
sinc,8,1,0.000616178173568356,3.5553480614894135
sinc,9,3,0.0030352999955800346,3.5553480614894135
sinc,10,6,0.0034759798548047063,3.5553480614894135
sinc,11,2,0.0011863023228192906,3.5553480614894135
sinc,12,10,0.0030830281490542956,3.5553480614894135
sinc,13,1,0.0016770509724006667,3.5553480614894135
sinc,14,3,0.003572017476379183,3.5553480614894135
sinc,15,10,0.009656024067054354,3.5553480614894135
sinc,16,13,0.006136421242613167,3.5553480614894135
sinc,17,3,0.0039932774932490605,3.5553480614894135
sinc,18,28,0.003829867492082621,3.5553480614894135
then,1,14,0.005149262511240587,3.6375861597263857
then,3,6,0.0015514299799799767,3.6375861597263857
then,4,2,0.0017138215122385798,3.6375861597263857
then,5,2,0.0017138215122385798,3.6375861597263857
then,6,4,0.001971591414485846,3.6375861597263857
then,7,5,0.001873692263174197,3.6375861597263857
then,8,1,0.0006304308769023199,3.6375861597263857
then,9,4,0.004140678610957752,3.6375861597263857
then,10,5,0.0029636517514472754,3.6375861597263857
then,11,6,0.003641227387113499,3.6375861597263857
then,12,21,0.006624116315838892,3.6375861597263857
then,13,2,0.0034316850563456468,3.6375861597263857
then,14,7,0.00852749602079193,3.6375861597263857
then,15,9,0.008891438195963462,3.6375861597263857
then,16,40,0.019318035898706246,3.6375861597263857
then,17,3,0.004085645256150939,3.6375861597263857
then,18,14,0.0019592277242399645,3.6375861597263857
then,20,1,0.0015341991394881424,3.6375861597263857
defini,1,1,0.000307838466908334,3.044522437723423
tion,1,13,0.004746403727439324,3.6109179126442243
tion,3,5,0.0012833799803256413,3.6109179126442243
tion,4,1,0.0008506284835439868,3.6109179126442243
tion,5,1,0.0008506284835439868,3.6109179126442243
tion,6,3,0.0014678528100179773,3.6109179126442243
tion,7,14,0.005207875839808297,3.6109179126442243
tion,9,7,0.007193063571004431,3.6109179126442243
tion,10,14,0.008237388101192625,3.6109179126442243
tion,11,11,0.006626642815997075,3.6109179126442243
tion,12,3,0.0009393647015203498,3.6109179126442243
tion,13,7,0.011922842164391307,3.6109179126442243
tion,15,11,0.010787641781392306,3.6109179126442243
tion,16,11,0.00527351261804122,3.6109179126442243
tion,17,6,0.008111384303955577,3.6109179126442243
tion,18,4,0.0005556754376400146,3.6109179126442243
tion,19,8,0.006229748393606598,3.6109179126442243
tion,20,1,0.0015229514604151093,3.6109179126442243
understand,1,28,0.009899111397478408,3.4965075614664802
understand,2,2,0.006439240444689651,3.4965075614664802
understand,6,1,0.000473781512393832,3.4965075614664802
understand,7,1,0.00036020475548227877,3.4965075614664802
understand,8,1,0.000605980513252423,3.4965075614664802
understand,9,7,0.006965154504913307,3.4965075614664802
understand,10,15,0.008546132218021378,3.4965075614664802
understand,11,3,0.0017500037845177578,3.4965075614664802
understand,12,2,0.000606400895155477,3.4965075614664802
understand,17,14,0.018326883511992034,3.4965075614664802
understand,18,101,0.013586244900862328,3.4965075614664802
understand,19,1,0.0007540451933289801,3.4965075614664802
understand,20,7,0.010322881876957133,3.4965075614664802
